id,stop_id,name,linia,stop_type,geometry
B-D20-1606,1606,Pg Maritim - Pepe Rubianes,D20,Bus,POINT (2.1922979974 41.3791649971)
B-V21-1278,1278,Marina - Doctor Trueta,V21,Bus,POINT (2.1921810029 41.3909440037)
B-H16-1278,1278,Marina - Doctor Trueta,H16,Bus,POINT (2.1921810029 41.3909440037)
B-136-1278,1278,Marina - Doctor Trueta,136,Bus,POINT (2.1921810029 41.3909440037)
B-33-387,387,Clot - Pont de Bac de Roda,33,Bus,POINT (2.1905140023 41.4149169974)
B-34-387,387,Clot - Pont de Bac de Roda,34,Bus,POINT (2.1905140023 41.4149169974)
B-B24-387,387,Clot - Pont de Bac de Roda,B24,Bus,POINT (2.1905140023 41.4149169974)
B-H10-387,387,Clot - Pont de Bac de Roda,H10,Bus,POINT (2.1905140023 41.4149169974)
B-126-880,880,Felip II - Palencia,126,Bus,POINT (2.1896869954 41.4184130011)
B-V27-880,880,Felip II - Palencia,V27,Bus,POINT (2.1896869954 41.4184130011)
B-34-454,454,Sagrera - Marti Molins,34,Bus,POINT (2.1910819968 41.4230260019)
B-126-454,454,Sagrera - Marti Molins,126,Bus,POINT (2.1910819968 41.4230260019)
B-B24-454,454,Sagrera - Marti Molins,B24,Bus,POINT (2.1910819968 41.4230260019)
B-H8-454,454,Sagrera - Marti Molins,H8,Bus,POINT (2.1910819968 41.4230260019)
B-V31-454,454,Sagrera - Marti Molins,V31,Bus,POINT (2.1910819968 41.4230260019)
B-V29-454,454,Sagrera - Marti Molins,V29,Bus,POINT (2.1910819968 41.4230260019)
B-34-946,946,Berenguer de Palou - Pont del Treball,34,Bus,POINT (2.1917780026 41.4236879968)
B-126-946,946,Berenguer de Palou - Pont del Treball,126,Bus,POINT (2.1917780026 41.4236879968)
B-B24-946,946,Berenguer de Palou - Pont del Treball,B24,Bus,POINT (2.1917780026 41.4236879968)
B-H8-946,946,Berenguer de Palou - Pont del Treball,H8,Bus,POINT (2.1917780026 41.4236879968)
B-V31-946,946,Berenguer de Palou - Pont del Treball,V31,Bus,POINT (2.1917780026 41.4236879968)
B-V29-946,946,Berenguer de Palou - Pont del Treball,V29,Bus,POINT (2.1917780026 41.4236879968)
B-34-409,409,Sagrera - Parc de la Pegaso,34,Bus,POINT (2.1909160033 41.4263169978)
B-126-409,409,Sagrera - Parc de la Pegaso,126,Bus,POINT (2.1909160033 41.4263169978)
B-H8-409,409,Sagrera - Parc de la Pegaso,H8,Bus,POINT (2.1909160033 41.4263169978)
B-V31-409,409,Sagrera - Parc de la Pegaso,V31,Bus,POINT (2.1909160033 41.4263169978)
B-H4-731,731,Pg Torras i Bages - Els Segadors,H4,Bus,POINT (2.1912779961 41.436976003)
B-V31-731,731,Pg Torras i Bages - Els Segadors,V31,Bus,POINT (2.1912779961 41.436976003)
B-126-496,496,Pg Torras i Bages - Residencia,126,Bus,POINT (2.190908999 41.4394150006)
B-H4-496,496,Pg Torras i Bages - Residencia,H4,Bus,POINT (2.190908999 41.4394150006)
B-V31-496,496,Pg Torras i Bages - Residencia,V31,Bus,POINT (2.190908999 41.4394150006)
B-62-1515,1515,Pg Torras i Bages - Via Favencia,62,Bus,POINT (2.1906539968 41.4458639958)
B-126-1515,1515,Pg Torras i Bages - Via Favencia,126,Bus,POINT (2.1906539968 41.4458639958)
B-127-1515,1515,Pg Torras i Bages - Via Favencia,127,Bus,POINT (2.1906539968 41.4458639958)
B-V31-1515,1515,Pg Torras i Bages - Via Favencia,V31,Bus,POINT (2.1906539968 41.4458639958)
B-133-1515,1515,Pg Torras i Bages - Via Favencia,133,Bus,POINT (2.1906539968 41.4458639958)
B-126-877,877,Ctra de Ribes - Meridiana,126,Bus,POINT (2.1897439965 41.4494590008)
B-127-877,877,Ctra de Ribes - Meridiana,127,Bus,POINT (2.1897439965 41.4494590008)
B-V31-877,877,Ctra de Ribes - Meridiana,V31,Bus,POINT (2.1897439965 41.4494590008)
B-133-877,877,Ctra de Ribes - Meridiana,133,Bus,POINT (2.1897439965 41.4494590008)
B-62-1765,1765,Meridiana - Pare Perez del Pulgar,62,Bus,POINT (2.1891599966 41.4534390016)
B-76-1765,1765,Meridiana - Pare Perez del Pulgar,76,Bus,POINT (2.1891599966 41.4534390016)
B-96-1765,1765,Meridiana - Pare Perez del Pulgar,96,Bus,POINT (2.1891599966 41.4534390016)
B-97-1765,1765,Meridiana - Pare Perez del Pulgar,97,Bus,POINT (2.1891599966 41.4534390016)
B-104-1765,1765,Meridiana - Pare Perez del Pulgar,104,Bus,POINT (2.1891599966 41.4534390016)
B-126-3016,3016,Peniscola - Pare Manjon,126,Bus,POINT (2.1907099984 41.453421003)
B-127-3016,3016,Peniscola - Pare Manjon,127,Bus,POINT (2.1907099984 41.453421003)
B-96-3413,3413,Provenca - Larramendi,96,Bus,POINT (2.1888050017 41.4795849994)
B-B18-3413,3413,Provenca - Larramendi,B18,Bus,POINT (2.1888050017 41.4795849994)
B-96-742,742,Av de la Ribera - Pg Rocamora,96,Bus,POINT (2.1908390058 41.4848149994)
B-96-638,638,Av de la Ribera - Mercat Municipal,96,Bus,POINT (2.1909710004 41.4849879956)
B-47-1284,1284,Hospital del Mar,47,Bus,POINT (2.1946089983 41.3831689988)
B-59-1284,1284,Hospital del Mar,59,Bus,POINT (2.1946089983 41.3831689988)
B-D20-1284,1284,Hospital del Mar,D20,Bus,POINT (2.1946089983 41.3831689988)
B-59-662,662,Marina - Pl dels Voluntaris,59,Bus,POINT (2.1955869974 41.388372999)
B-V21-662,662,Marina - Pl dels Voluntaris,V21,Bus,POINT (2.1955869974 41.388372999)
B-V27-662,662,Marina - Pl dels Voluntaris,V27,Bus,POINT (2.1955869974 41.388372999)
B-136-662,662,Marina - Pl dels Voluntaris,136,Bus,POINT (2.1955869974 41.388372999)
B-V25-3615,3615,Museu Can Framis,V25,Bus,POINT (2.1945380018 41.4026909983)
B-7-3469,3469,Tanger - Llacuna,7,Bus,POINT (2.1944640023 41.4038200018)
B-H12-3469,3469,Tanger - Llacuna,H12,Bus,POINT (2.1944640023 41.4038200018)
B-H14-3469,3469,Tanger - Llacuna,H14,Bus,POINT (2.1944640023 41.4038200018)
B-V25-3469,3469,Tanger - Llacuna,V25,Bus,POINT (2.1944640023 41.4038200018)
B-H10-2946,2946,Espronceda - Guipuscoa,H10,Bus,POINT (2.1928360043 41.4141490034)
B-V27-2946,2946,Espronceda - Guipuscoa,V27,Bus,POINT (2.1928360043 41.4141490034)
B-H6-3645,3645,Metro Onze de Setembre,H6,Bus,POINT (2.1948600055 41.4281630025)
B-H8-3309,3309,Josep Soldevila - Torrent Estadella,H8,Bus,POINT (2.1935550018 41.4341160011)
B-V31-3309,3309,Josep Soldevila - Torrent Estadella,V31,Bus,POINT (2.1935550018 41.4341160011)
B-60-1204,1204,Pg  Santa Coloma - Pl de la Modernitat,60,Bus,POINT (2.1934499975 41.4461789959)
B-M19-1204,1204,Pg  Santa Coloma - Pl de la Modernitat,M19,Bus,POINT (2.1934499975 41.4461789959)
B-B18-109052,109052,Ctra. de la Vallensana - Ctra. de la Roca,B18,Bus,POINT (2.1927431863 41.4789684795)
B-V27-2306,2306,Pg Maritim,V27,Bus,POINT (2.1963009963 41.3852259963)
B-59-1764,1764,Av Icaria - Joan Miro,59,Bus,POINT (2.195772994 41.3903280021)
B-H16-1764,1764,Av Icaria - Joan Miro,H16,Bus,POINT (2.195772994 41.3903280021)
B-V27-1764,1764,Av Icaria - Joan Miro,V27,Bus,POINT (2.195772994 41.3903280021)
B-6-300,300,Pujades - Ciutat de Granada,6,Bus,POINT (2.1967669976 41.3987799965)
B-192-300,300,Pujades - Ciutat de Granada,192,Bus,POINT (2.1967669976 41.3987799965)
B-B25-300,300,Pujades - Ciutat de Granada,B25,Bus,POINT (2.1967669976 41.3987799965)
B-B20-300,300,Pujades - Ciutat de Granada,B20,Bus,POINT (2.1967669976 41.3987799965)
B-136-300,300,Pujades - Ciutat de Granada,136,Bus,POINT (2.1967669976 41.3987799965)
B-V25-3616,3616,Roc Boronat - Pere IV,V25,Bus,POINT (2.1967990012 41.4009559993)
B-V25-3258,3258,Llacuna - Pallars,V25,Bus,POINT (2.1976870055 41.4021259995)
B-V27-2947,2947,Espronceda - Gran Via,V27,Bus,POINT (2.1963620042 41.4114999968)
B-V27-1190,1190,Bac de Roda - Gran Via,V27,Bus,POINT (2.1975209978 41.4124930004)
B-33-105,105,Guipuscoa - Bac de Roda,33,Bus,POINT (2.1955469974 41.4149699986)
B-H10-105,105,Guipuscoa - Bac de Roda,H10,Bus,POINT (2.1955469974 41.4149699986)
B-H8-2594,2594,Parc de la Maquinista,H8,Bus,POINT (2.1961379954 41.4367789978)
B-H4-2594,2594,Parc de la Maquinista,H4,Bus,POINT (2.1961379954 41.4367789978)
B-B15-106049,106049,Parc Can Zam,B15,Bus,POINT (2.1960155379 41.4582461727)
B-B18-106049,106049,Parc Can Zam,B18,Bus,POINT (2.1960155379 41.4582461727)
B-B15-108028,108028,Poliesportiu Nou Oliveres,B15,Bus,POINT (2.1968736553 41.4593969781)
B-B20-101700,101700,Les Oliveres,B20,Bus,POINT (2.1947691857 41.4604583263)
B-M27-101700,101700,Les Oliveres,M27,Bus,POINT (2.1947691857 41.4604583263)
B-B20-101805,101805,Centre Che Guevara,B20,Bus,POINT (2.1962751909 41.4602613255)
B-M27-101805,101805,Centre Che Guevara,M27,Bus,POINT (2.1962751909 41.4602613255)
B-V23-3630,3630,Jaume Vicenc i Vives - Icaria,V23,Bus,POINT (2.2012140014 41.3943110039)
B-V23-1630,1630,Badajoz - Doctor Trueta,V23,Bus,POINT (2.1987940004 41.3961720001)
B-6-3617,3617,Roc Boronat - Llull,6,Bus,POINT (2.1990030052 41.3992710004)
B-V25-3617,3617,Roc Boronat - Llull,V25,Bus,POINT (2.1990030052 41.3992710004)
B-V25-3608,3608,Llacuna - Llull,V25,Bus,POINT (2.2002619972 41.400159998)
B-B25-1273,1273,Llull - Llacuna,B25,Bus,POINT (2.2010200044 41.4000660016)
B-B20-1273,1273,Llull - Llacuna,B20,Bus,POINT (2.2010200044 41.4000660016)
B-136-1273,1273,Llull - Llacuna,136,Bus,POINT (2.2010200044 41.4000660016)
B-7-1896,1896,Diagonal - Pere IV,7,Bus,POINT (2.1996110029 41.4062919981)
B-B25-578,578,Bac de Roda - Bolivia,B25,Bus,POINT (2.2011330056 41.4097630003)
B-V27-578,578,Bac de Roda - Bolivia,V27,Bus,POINT (2.2011330056 41.4097630003)
B-B25-717,717,Gran Via - Selva de Mar,B25,Bus,POINT (2.2008839993 41.4136689959)
B-H12-717,717,Gran Via - Selva de Mar,H12,Bus,POINT (2.2008839993 41.4136689959)
B-33-1405,1405,Guipuscoa - Selva de Mar,33,Bus,POINT (2.1982290031 41.4174189998)
B-H10-1405,1405,Guipuscoa - Selva de Mar,H10,Bus,POINT (2.1982290031 41.4174189998)
B-60-603,603,Lima - Ciutat d'Asuncion,60,Bus,POINT (2.2007920027 41.4391979998)
B-H8-603,603,Lima - Ciutat d'Asuncion,H8,Bus,POINT (2.2007920027 41.4391979998)
B-H4-603,603,Lima - Ciutat d'Asuncion,H4,Bus,POINT (2.2007920027 41.4391979998)
B-V33-603,603,Lima - Ciutat d'Asuncion,V33,Bus,POINT (2.2007920027 41.4391979998)
B-133-603,603,Lima - Ciutat d'Asuncion,133,Bus,POINT (2.2007920027 41.4391979998)
B-60-2228,2228,Ciutat d'Asuncion - La Maquinista,60,Bus,POINT (2.2000909982 41.4402100043)
B-60-1455,1455,Ciutat d'Asuncion - Potosi,60,Bus,POINT (2.1998230045 41.4416710023)
B-V33-1455,1455,Ciutat d'Asuncion - Potosi,V33,Bus,POINT (2.1998230045 41.4416710023)
B-133-1455,1455,Ciutat d'Asuncion - Potosi,133,Bus,POINT (2.1998230045 41.4416710023)
B-60-1205,1205,Pg  Santa Coloma - Tiana,60,Bus,POINT (2.1995440055 41.4483129958)
B-M19-1205,1205,Pg  Santa Coloma - Tiana,M19,Bus,POINT (2.1995440055 41.4483129958)
B-60-1418,1418,Pg  Santa Coloma - Baro de Viver,60,Bus,POINT (2.1997419967 41.4485680044)
B-V33-1418,1418,Pg  Santa Coloma - Baro de Viver,V33,Bus,POINT (2.1997419967 41.4485680044)
B-M19-1418,1418,Pg  Santa Coloma - Baro de Viver,M19,Bus,POINT (2.1997419967 41.4485680044)
B-B15-106287,106287,Metro Can Zam,B15,Bus,POINT (2.1984619273 41.45747663)
B-B18-106287,106287,Metro Can Zam,B18,Bus,POINT (2.1984619273 41.45747663)
B-B14-101885,101885,Cordova 57,B14,Bus,POINT (2.1998225857 41.4618414549)
B-B80-101885,101885,Cordova 57,B80,Bus,POINT (2.1998225857 41.4618414549)
B-V23-3629,3629,Av Litoral - Arquitecte Sert,V23,Bus,POINT (2.2015550012 41.3911259999)
B-H16-3605,3605,Carmen Amaya - Taulat,H16,Bus,POINT (2.2027720047 41.3943540023)
B-V27-3605,3605,Carmen Amaya - Taulat,V27,Bus,POINT (2.2027720047 41.3943540023)
B-V25-3605,3605,Carmen Amaya - Taulat,V25,Bus,POINT (2.2027720047 41.3943540023)
B-192-1274,1274,Pujades - Bilbao,192,Bus,POINT (2.2023599966 41.403014004)
B-B25-1274,1274,Pujades - Bilbao,B25,Bus,POINT (2.2023599966 41.403014004)
B-B20-1274,1274,Pujades - Bilbao,B20,Bus,POINT (2.2023599966 41.403014004)
B-136-1274,1274,Pujades - Bilbao,136,Bus,POINT (2.2023599966 41.403014004)
B-192-2772,2772,Bilbao - Pujades,192,Bus,POINT (2.2024860014 41.4035349973)
B-B25-191,191,Bac de Roda - Cristobal de Moura,B25,Bus,POINT (2.2032689958 41.4081519963)
B-V27-191,191,Bac de Roda - Cristobal de Moura,V27,Bus,POINT (2.2032689958 41.4081519963)
B-60-159,159,Caracas - Potosi,60,Bus,POINT (2.202692994 41.4440600017)
B-V33-159,159,Caracas - Potosi,V33,Bus,POINT (2.202692994 41.4440600017)
B-133-159,159,Caracas - Potosi,133,Bus,POINT (2.202692994 41.4440600017)
B-60-2394,2394,Tiana - Campins,60,Bus,POINT (2.2009510043 41.4476399967)
B-V33-2394,2394,Tiana - Campins,V33,Bus,POINT (2.2009510043 41.4476399967)
B-133-2394,2394,Tiana - Campins,133,Bus,POINT (2.2009510043 41.4476399967)
B-60-1832,1832,Caracas - Clariana,60,Bus,POINT (2.2011219972 41.447186003)
B-133-1832,1832,Caracas - Clariana,133,Bus,POINT (2.2011219972 41.447186003)
B-B14-106043,106043,Escola Jaume Salvatella,B14,Bus,POINT (2.2026850759 41.4566518554)
B-B80-106043,106043,Escola Jaume Salvatella,B80,Bus,POINT (2.2026850759 41.4566518554)
B-B15-106043,106043,Escola Jaume Salvatella,B15,Bus,POINT (2.2026850759 41.4566518554)
B-B18-106043,106043,Escola Jaume Salvatella,B18,Bus,POINT (2.2026850759 41.4566518554)
B-B20-101803,101803,Font de l'Alzina - Anselm de Riu,B20,Bus,POINT (2.2007554432 41.4582773988)
B-M27-101803,101803,Font de l'Alzina - Anselm de Riu,M27,Bus,POINT (2.2007554432 41.4582773988)
B-B80-105689,105689,Anselm de Riu - Font de l'Alzina,B80,Bus,POINT (2.2012353275 41.4584441058)
B-B15-105689,105689,Anselm de Riu - Font de l'Alzina,B15,Bus,POINT (2.2012353275 41.4584441058)
B-B20-105689,105689,Anselm de Riu - Font de l'Alzina,B20,Bus,POINT (2.2012353275 41.4584441058)
B-M27-105689,105689,Anselm de Riu - Font de l'Alzina,M27,Bus,POINT (2.2012353275 41.4584441058)
B-B14-107058,107058,CAP Singuerlin,B14,Bus,POINT (2.2025376039 41.4605946744)
B-B80-107058,107058,CAP Singuerlin,B80,Bus,POINT (2.2025376039 41.4605946744)
B-B81-107058,107058,CAP Singuerlin,B81,Bus,POINT (2.2025376039 41.4605946744)
B-B20-107058,107058,CAP Singuerlin,B20,Bus,POINT (2.2025376039 41.4605946744)
B-M27-107058,107058,CAP Singuerlin,M27,Bus,POINT (2.2025376039 41.4605946744)
B-B14-108593,108593,CAP Singuerlin,B14,Bus,POINT (2.2030844578 41.4604456707)
B-B20-108593,108593,CAP Singuerlin,B20,Bus,POINT (2.2030844578 41.4604456707)
B-M27-108593,108593,CAP Singuerlin,M27,Bus,POINT (2.2030844578 41.4604456707)
B-B14-100260,100260,Milton,B14,Bus,POINT (2.201572354 41.4627131757)
B-B80-100260,100260,Milton,B80,Bus,POINT (2.201572354 41.4627131757)
B-B81-100260,100260,Milton,B81,Bus,POINT (2.201572354 41.4627131757)
B-B14-102905,102905,Milton,B14,Bus,POINT (2.2015904512 41.462456512)
B-B80-102905,102905,Milton,B80,Bus,POINT (2.2015904512 41.462456512)
B-B14-102906,102906,Comissaria Mossos d'Esquadra,B14,Bus,POINT (2.2032896871 41.4621445092)
B-B80-102906,102906,Comissaria Mossos d'Esquadra,B80,Bus,POINT (2.2032896871 41.4621445092)
B-B14-102879,102879,Can Franquesa - Centre Civic,B14,Bus,POINT (2.2007766869 41.4649726567)
B-B80-102879,102879,Can Franquesa - Centre Civic,B80,Bus,POINT (2.2007766869 41.4649726567)
B-B81-102879,102879,Can Franquesa - Centre Civic,B81,Bus,POINT (2.2007766869 41.4649726567)
B-B14-106052,106052,Can Franquesa,B14,Bus,POINT (2.2020667192 41.4647457973)
B-B80-106052,106052,Can Franquesa,B80,Bus,POINT (2.2020667192 41.4647457973)
B-B81-106052,106052,Can Franquesa,B81,Bus,POINT (2.2020667192 41.4647457973)
B-H16-1022,1022,Pg Calvell - Rambla del Poblenou,H16,Bus,POINT (2.2059159961 41.3970119975)
B-V27-1022,1022,Pg Calvell - Rambla del Poblenou,V27,Bus,POINT (2.2059159961 41.3970119975)
B-V27-2700,2700,Espronceda - Jardins Josep Trueta,V27,Bus,POINT (2.2057759998 41.4043840033)
B-B25-1131,1131,Bac de Roda - Llull,B25,Bus,POINT (2.206712004 41.4055680013)
B-V27-1131,1131,Bac de Roda - Llull,V27,Bus,POINT (2.206712004 41.4055680013)
B-B20-2134,2134,Llull - Jardins Gandhi,B20,Bus,POINT (2.2067459941 41.4044219961)
B-136-2134,2134,Llull - Jardins Gandhi,136,Bus,POINT (2.2067459941 41.4044219961)
B-B25-3641,3641,Marroc - Treball,B25,Bus,POINT (2.2064769993 41.4128859999)
B-H14-3641,3641,Marroc - Treball,H14,Bus,POINT (2.2064769993 41.4128859999)
B-60-3685,3685,Santander - Ferrocarril,60,Bus,POINT (2.2053379992 41.4312839965)
B-B21-3685,3685,Santander - Ferrocarril,B21,Bus,POINT (2.2053379992 41.4312839965)
B-B24-3685,3685,Santander - Ferrocarril,B24,Bus,POINT (2.2053379992 41.4312839965)
B-V33-970,970,Pg Enric Sanchis - Santander,V33,Bus,POINT (2.2059719972 41.4334970011)
B-60-13,13,Sas - Claramunt,60,Bus,POINT (2.2041830006 41.4375909989)
B-H8-13,13,Sas - Claramunt,H8,Bus,POINT (2.2041830006 41.4375909989)
B-V33-13,13,Sas - Claramunt,V33,Bus,POINT (2.2041830006 41.4375909989)
B-133-13,13,Sas - Claramunt,133,Bus,POINT (2.2041830006 41.4375909989)
B-H4-589,589,Lima - Sas,H4,Bus,POINT (2.2048190021 41.4392079992)
B-B14-838,838,Llorenc Serra,B14,Bus,POINT (2.2051779984 41.4504579972)
B-B15-838,838,Llorenc Serra,B15,Bus,POINT (2.2051779984 41.4504579972)
B-V33-838,838,Llorenc Serra,V33,Bus,POINT (2.2051779984 41.4504579972)
B-M19-838,838,Llorenc Serra,M19,Bus,POINT (2.2051779984 41.4504579972)
B-B14-100547,100547,Pl. Olimpo,B14,Bus,POINT (2.2045995393 41.4531308063)
B-B80-100547,100547,Pl. Olimpo,B80,Bus,POINT (2.2045995393 41.4531308063)
B-B82-100547,100547,Pl. Olimpo,B82,Bus,POINT (2.2045995393 41.4531308063)
B-B18-100547,100547,Pl. Olimpo,B18,Bus,POINT (2.2045995393 41.4531308063)
B-M27-100547,100547,Pl. Olimpo,M27,Bus,POINT (2.2045995393 41.4531308063)
B-B14-106051,106051,Francesc Macia - Pallaresa,B14,Bus,POINT (2.2047070826 41.4549622948)
B-B80-106051,106051,Francesc Macia - Pallaresa,B80,Bus,POINT (2.2047070826 41.4549622948)
B-B82-106051,106051,Francesc Macia - Pallaresa,B82,Bus,POINT (2.2047070826 41.4549622948)
B-B18-106051,106051,Francesc Macia - Pallaresa,B18,Bus,POINT (2.2047070826 41.4549622948)
B-M27-106051,106051,Francesc Macia - Pallaresa,M27,Bus,POINT (2.2047070826 41.4549622948)
B-B14-104273,104273,Col?legi Singuerlin,B14,Bus,POINT (2.204472165 41.4604960925)
B-B20-104273,104273,Col?legi Singuerlin,B20,Bus,POINT (2.204472165 41.4604960925)
B-M27-104273,104273,Col?legi Singuerlin,M27,Bus,POINT (2.204472165 41.4604960925)
B-B14-101883,101883,Cordova - Menorca,B14,Bus,POINT (2.2039720686 41.4645102531)
B-B80-101883,101883,Cordova - Menorca,B80,Bus,POINT (2.2039720686 41.4645102531)
B-B81-101883,101883,Cordova - Menorca,B81,Bus,POINT (2.2039720686 41.4645102531)
B-B14-102878,102878,Parc Serralada de Marina,B14,Bus,POINT (2.2046093172 41.4657103442)
B-B80-102878,102878,Parc Serralada de Marina,B80,Bus,POINT (2.2046093172 41.4657103442)
B-B81-102878,102878,Parc Serralada de Marina,B81,Bus,POINT (2.2046093172 41.4657103442)
B-V27-3382,3382,Espronceda - Ramon Turro,V27,Bus,POINT (2.2084130032 41.4023979991)
B-V27-3383,3383,Bac de Roda - Pg.Taulat,V27,Bus,POINT (2.2097429991 41.4032619983)
B-B25-2289,2289,Pujades - Provencals,B25,Bus,POINT (2.2087079996 41.4077500024)
B-B20-2289,2289,Pujades - Provencals,B20,Bus,POINT (2.2087079996 41.4077500024)
B-136-2289,2289,Pujades - Provencals,136,Bus,POINT (2.2087079996 41.4077500024)
B-H12-962,962,Metro Besos,H12,Bus,POINT (2.2077039997 41.4204810026)
B-V31-962,962,Metro Besos,V31,Bus,POINT (2.2077039997 41.4204810026)
B-136-962,962,Metro Besos,136,Bus,POINT (2.2077039997 41.4204810026)
B-60-3679,3679,Via Trajana - Guipuscoa,60,Bus,POINT (2.2090659941 41.4256769994)
B-B21-3679,3679,Via Trajana - Guipuscoa,B21,Bus,POINT (2.2090659941 41.4256769994)
B-B25-3688,3688,Extremadura - Guipuscoa,B25,Bus,POINT (2.209254 41.4247649981)
B-V33-3688,3688,Extremadura - Guipuscoa,V33,Bus,POINT (2.209254 41.4247649981)
B-B25-3689,3689,Extremadura - Guipuscoa,B25,Bus,POINT (2.2094319965 41.4251739982)
B-V33-3689,3689,Extremadura - Guipuscoa,V33,Bus,POINT (2.2094319965 41.4251739982)
B-B14-108731,108731,Parc Can Peixauet,B14,Bus,POINT (2.206904169 41.4452751745)
B-B80-85,85,Metro Can Peixauet,B80,Bus,POINT (2.2096130328 41.4449326653)
B-B15-85,85,Metro Can Peixauet,B15,Bus,POINT (2.2096130328 41.4449326653)
B-B18-85,85,Metro Can Peixauet,B18,Bus,POINT (2.2096130328 41.4449326653)
B-V33-85,85,Metro Can Peixauet,V33,Bus,POINT (2.2096130328 41.4449326653)
B-B80-84,84,Av Santa Coloma,B80,Bus,POINT (2.2078820051 41.4481849974)
B-B15-84,84,Av Santa Coloma,B15,Bus,POINT (2.2078820051 41.4481849974)
B-B18-84,84,Av Santa Coloma,B18,Bus,POINT (2.2078820051 41.4481849974)
B-V33-84,84,Av Santa Coloma,V33,Bus,POINT (2.2078820051 41.4481849974)
B-B80-2575,2575,Metro Sta. Coloma,B80,Bus,POINT (2.2068149963 41.450509001)
B-B15-2575,2575,Metro Sta. Coloma,B15,Bus,POINT (2.2068149963 41.450509001)
B-B18-2575,2575,Metro Sta. Coloma,B18,Bus,POINT (2.2068149963 41.450509001)
B-V33-2575,2575,Metro Sta. Coloma,V33,Bus,POINT (2.2068149963 41.450509001)
B-B20-105688,105688,Balears - Pallaresa,B20,Bus,POINT (2.2085051803 41.4575603548)
B-M27-105688,105688,Balears - Pallaresa,M27,Bus,POINT (2.2085051803 41.4575603548)
B-B20-109936,109936,Santiago Rusinol - Arago,B20,Bus,POINT (2.2070078773 41.4595644329)
B-M27-109936,109936,Santiago Rusinol - Arago,M27,Bus,POINT (2.2070078773 41.4595644329)
B-B81-101066,101066,Ramon Berenguer IV - Arago,B81,Bus,POINT (2.2078454445 41.4597662547)
B-B81-108038,108038,Arago - Almogavers,B81,Bus,POINT (2.2090499014 41.4600323116)
B-B81-108559,108559,CF La Ginesta - Singuerlin,B81,Bus,POINT (2.2082058295 41.4628923508)
B-B81-109625,109625,Garcilaso de la Vega,B81,Bus,POINT (2.2065149755 41.4649362841)
B-B81-109951,109951,Institut Ramon Berenguer IV,B81,Bus,POINT (2.2078536957 41.4649069865)
B-H16-3318,3318,Pg  Taulat - Bac de Roda,H16,Bus,POINT (2.2107839952 41.4030300035)
B-7-1890,1890,Diagonal - Josep Pla,7,Bus,POINT (2.2128990056 41.4100029961)
B-B20-1890,1890,Diagonal - Josep Pla,B20,Bus,POINT (2.2128990056 41.4100029961)
B-136-1890,1890,Diagonal - Josep Pla,136,Bus,POINT (2.2128990056 41.4100029961)
B-V31-565,565,Rambla Prim - Bernat Metge,V31,Bus,POINT (2.2103260036 41.4183860026)
B-136-565,565,Rambla Prim - Bernat Metge,136,Bus,POINT (2.2103260036 41.4183860026)
B-B25-1666,1666,Bernat Metge - Argentina,B25,Bus,POINT (2.2117670029 41.4201880021)
B-V33-1666,1666,Bernat Metge - Argentina,V33,Bus,POINT (2.2117670029 41.4201880021)
B-B21-2577,2577,Argentina - Bernat Metge,B21,Bus,POINT (2.2127539946 41.421474001)
B-B25-2577,2577,Argentina - Bernat Metge,B25,Bus,POINT (2.2127539946 41.421474001)
B-V33-2577,2577,Argentina - Bernat Metge,V33,Bus,POINT (2.2127539946 41.421474001)
B-H12-572,572,Besos - Verneda,H12,Bus,POINT (2.2103910049 41.4222939978)
B-B25-899,899,La Verneda - Poligon Montsolis,B25,Bus,POINT (2.2110730007 41.4268299987)
B-H10-899,899,La Verneda - Poligon Montsolis,H10,Bus,POINT (2.2110730007 41.4268299987)
B-V33-899,899,La Verneda - Poligon Montsolis,V33,Bus,POINT (2.2110730007 41.4268299987)
B-V33-967,967,Balmes - Jovellanos,V33,Bus,POINT (2.2103190041 41.4301189974)
B-B14-107806,107806,Pg. Pollancreda,B14,Bus,POINT (2.2126899292 41.4335089938)
B-B21-107806,107806,Pg. Pollancreda,B21,Bus,POINT (2.2126899292 41.4335089938)
B-B20-107806,107806,Pg. Pollancreda,B20,Bus,POINT (2.2126899292 41.4335089938)
B-B15-100566,100566,Biblioteca Can Peixauet,B15,Bus,POINT (2.2107452578 41.4436812861)
B-B80-663,663,Can Peixauet,B80,Bus,POINT (2.2108149954 41.4447200011)
B-B15-663,663,Can Peixauet,B15,Bus,POINT (2.2108149954 41.4447200011)
B-B18-663,663,Can Peixauet,B18,Bus,POINT (2.2108149954 41.4447200011)
B-B20-663,663,Can Peixauet,B20,Bus,POINT (2.2108149954 41.4447200011)
B-V33-663,663,Can Peixauet,V33,Bus,POINT (2.2108149954 41.4447200011)
B-B80-1303,1303,Can Mariner,B80,Bus,POINT (2.2104329036 41.4486950578)
B-B15-1303,1303,Can Mariner,B15,Bus,POINT (2.2104329036 41.4486950578)
B-B18-1303,1303,Can Mariner,B18,Bus,POINT (2.2104329036 41.4486950578)
B-B82-3406,3406,Mercat Sagarra,B82,Bus,POINT (2.2123589956 41.4506839985)
B-V33-3406,3406,Mercat Sagarra,V33,Bus,POINT (2.2123589956 41.4506839985)
B-M27-3406,3406,Mercat Sagarra,M27,Bus,POINT (2.2123589956 41.4506839985)
