id,stop_id,name,linia,stop_type,geometry
SB-1855,1855,Lisboa - Alarcón,IU Stop,Bus,POINT (2.1538260000045417 41.4275719998416)
SB-1856,1856,Plàtans - Pl de la Clota,IU Stop,Bus,POINT (2.150605000124928 41.42625400197712)
SB-1857,1857,Granja Vella - Basses d'Horta,IU Stop,Bus,POINT (2.144903994328044 41.427133996157096)
SB-1858,1858,Granja Vella - Pg Vall d'Hebron,IU Stop,Bus,POINT (2.1440500001137566 41.427150001913716)
SB-1859,1859,Coll i Alentorn - Av Martí i Codolar,IU Stop,Bus,POINT (2.1478350058421105 41.42451199626388)
SB-1860,1860,Pantà de Tremp - Pl de la Clota,IU Stop,Bus,POINT (2.149997004382636 41.42568899612846)
SB-1861,1861,Lisboa - Serrallonga,IU Stop,Bus,POINT (2.1539009998876537 41.42745700396665)
SB-1862,1862,Av Joan XXIII - Maternitat,IU Stop,Bus,POINT (2.1223139402192968 41.38265931999871)
SB-1863,1863,Sor Eulàlia d'Anzizu - Gran Capità,IU Stop,Bus,POINT (2.109947995797291 41.38811400086911)
SB-1864,1864,Sor Eulàlia d'Anzizu - Dulcet,IU Stop,Bus,POINT (2.1124359987786425 41.38993799642802)
SB-1865,1865,Miret i Sans - Av d'Esplugues,IU Stop,Bus,POINT (2.1108609970504113 41.39152799817064)
SB-1868,1868,Joan d'Alòs - Av Pearson,IU Stop,Bus,POINT (2.1038300032311863 41.391457003282376)
SB-1869,1869,Torrent de les Roses - Mare de Déu de la Merçé,IU Stop,Bus,POINT (2.103566998517661 41.389235996449536)
SB-1870,1870,Pl Coll de Finestrelles,IU Stop,Bus,POINT (2.1043209962194314 41.38908800237723)
SB-1872,1872,Josep Serrano - Baró Sant Lluís,IU Stop,Bus,POINT (2.1625829983033897 41.41723299788159)
SB-1873,1873,Jaume Puigvert - Josep Serrano,IU Stop,Bus,POINT (2.161193003116994 41.41671500428175)
SB-1874,1874,Av Can Baró - Bismarck,IU Stop,Bus,POINT (2.1611520057321316 41.41521699832714)
SB-1878,1878,Rambla de Prim - Av Diagonal,IU Stop,Bus,POINT (2.2186007996731703 41.4121732692614)
SB-1879,1879,Diagonal - Ciutat de Granada,IU Stop,Bus,POINT (2.191261999383757 41.40418899584714)
SB-1881,1881,Parc de Cervantes,IU Stop,Bus,POINT (2.104711005909056 41.38527699579596)
SB-1885,1885,Ronda Guinardó - Sardenya,IU Stop,Bus,POINT (2.162658998828009 41.41217399962497)
SB-1886,1886,Fabra i Puig,IU Stop,Bus,POINT (2.1838729956081426 41.429358995487824)
SB-1887,1887,Metro Maragall,IU Stop,Bus,POINT (2.177417995232739 41.42475499954433)
SB-1890,1890,Diagonal - Josep Pla,IU Stop,Bus,POINT (2.2128990056135973 41.41000299614278)
SB-1891,1891,Diagonal - Selva de Mar,IU Stop,Bus,POINT (2.2095450022665144 41.40916499551606)
SB-1892,1892,Diagonal - Fluvià,IU Stop,Bus,POINT (2.2045550050749143 41.407909000091536)
SB-1896,1896,Diagonal - Pere IV,IU Stop,Bus,POINT (2.1996110028518805 41.406291998055494)
SB-1897,1897,Diagonal - Bac de Roda,IU Stop,Bus,POINT (2.204837997649156 41.40759200106639)
SB-1898,1898,Diagonal - Metro Selva de Mar,IU Stop,Bus,POINT (2.2099739975471913 41.40888199931922)
SB-1899,1899,Diagonal - Agricultura,IU Stop,Bus,POINT (2.213096997689346 41.409650995721044)
SB-1900,1900,Antonio Machado - Barri de Canyelles,IU Stop,Bus,POINT (2.170233997849714 41.44421799683593)
SB-1901,1901,Metro Fabra i Puig,IU Stop,Bus,POINT (2.1832500050718315 41.43167800039332)
SB-1905,1905,Balmes - Pelai,IU Stop,Bus,POINT (2.166933000412799 41.38595600162902)
SB-1906,1906,Arnau d'Oms - La Jota,IU Stop,Bus,POINT (2.177416005400332 41.42931299898127)
SB-1907,1907,Ramon Albó - Alexandre Galí,IU Stop,Bus,POINT (2.1772810055814347 41.426649998872996)
SB-1908,1908,Meridiana - Navas de Tolosa,IU Stop,Bus,POINT (2.186733000959892 41.41427099665469)
SB-1910,1910,Via Favència - Pablo Iglesias,IU Stop,Bus,POINT (2.1827700016860128 41.44636399697177)
SB-1911,1911,Ctra de Vallvidrera al Tibidabo,IU Stop,Bus,POINT (2.1191819944383408 41.42412800199487)
SB-1912,1912,Mare de Déu de Port - Foneria,IU Stop,Bus,POINT (2.1403300030829175 41.36059400296179)
SB-1913,1913,Alts Forns - Mare de Déu de Port,IU Stop,Bus,POINT (2.1423979976093235 41.359782000132085)
SB-1914,1914,Foc - Mare de Déu de Port,IU Stop,Bus,POINT (2.1440369968118205 41.35841700317731)
SB-1915,1915,Ferrocarrils Catalans - Foc,IU Stop,Bus,POINT (2.144479998312418 41.35946400183084)
SB-1916,1916,Ferrocarrils Catalans - Alts Forns,IU Stop,Bus,POINT (2.1430432193176876 41.36031123951612)
SB-1917,1917,Ferrocarrils Catalans - Aviador Duran,IU Stop,Bus,POINT (2.1413429981708862 41.361311000022354)
SB-1925,1925,Piferrer - Deià,IU Stop,Bus,POINT (2.1777440033357705 41.43211500207851)
SB-1926,1926,Piferrer - Pintor Alsamora,IU Stop,Bus,POINT (2.1796999980915057 41.43448099817205)
SB-1927,1927,Av Rio de Janeiro - Pg Valldaura,IU Stop,Bus,POINT (2.18158999857017 41.438930000884504)
SB-1928,1928,Pl Àngel Pestaña,IU Stop,Bus,POINT (2.179244999092755 41.44100999920908)
SB-1930,1930,Av Rio de Janeiro - Baltasar Gracián,IU Stop,Bus,POINT (2.182542001814019 41.44009899886018)
SB-1932,1932,Pg Andreu Nin - Rosselló i Porcel,IU Stop,Bus,POINT (2.1822860014478698 41.43661600380375)
SB-1933,1933,Pg Ciutat de Mallorca - Av Rio de Janeiro,IU Stop,Bus,POINT (2.1805219955555524 41.43249099638986)
SB-1935,1935,Escultor Ordóñez - Pl de Sóller,IU Stop,Bus,POINT (2.174931999891342 41.433608002253635)
SB-1937,1937,Metro Maragall,IU Stop,Bus,POINT (2.176973004474526 41.42460299581184)
SB-1938,1938,Mitre - Doctor Fleming,IU Stop,Bus,POINT (2.1337179952327237 41.394847997123556)
SB-1939,1939,Mitre - Ganduxer,IU Stop,Bus,POINT (2.133884996621754 41.39889800178778)
SB-1940,1940,Mitre - Ganduxer,IU Stop,Bus,POINT (2.133458996957744 41.39875199860855)
SB-1941,1941,Mitre - Doctor Fleming,IU Stop,Bus,POINT (2.1334139992732104 41.39478199797994)
SB-1943,1943,Virgili - Pl de Montserrat Roca i Baltà,IU Stop,Bus,POINT (2.1934199954097378 41.431303001672184)
SB-1948,1948,Pallars - Bilbao,IU Stop,Bus,POINT (2.201469889735502 41.40385010987336)
SB-1950,1950,La Fosca - Chafarinas,IU Stop,Bus,POINT (2.1832510034830506 41.448161997800895)
SB-1953,1953,Numància - Ronda General Mitre,IU Stop,Bus,POINT (2.1308162590003437 41.3913686199415)
SB-1954,1954,Segura - Anoia,IU Stop,Bus,POINT (2.140537005341069 41.362561003674585)
SB-1955,1955,Segura - Foneria,IU Stop,Bus,POINT (2.1417680035720306 41.36289500288663)
SB-1957,1957,Costa i Cuxart - Av. dels Quinze,IU Stop,Bus,POINT (2.1752904241381037 41.427958696810386)
SB-1958,1958,Av dels Quinze - Costa i Cuxart,IU Stop,Bus,POINT (2.174700997514859 41.4280979955152)
SB-1959,1959,Pl de les Roquetes,IU Stop,Bus,POINT (2.1764084303620264 41.44852137032684)
SB-1961,1961,Fabra i Puig - Pg Urrutia,IU Stop,Bus,POINT (2.164549004019547 41.43664300182049)
SB-1963,1963,Fabra i Puig - Pg Urrutia,IU Stop,Bus,POINT (2.164489005573122 41.4368190036746)
SB-1970,1970,Rambla del Brasil - Roger,IU Stop,Bus,POINT (2.129587004648871 41.37726600358833)
SB-1976,1976,Badal - Av Carrilet,IU Stop,Bus,POINT (2.1341079980922144 41.36654400406486)
SB-1984,1984,Escorial - Sant Lluís,IU Stop,Bus,POINT (2.162298003736567 41.406344998576635)
SB-1985,1985,Sant Salvador - Massens,IU Stop,Bus,POINT (2.15596700156163 41.408397002344394)
SB-1986,1986,Sant Salvador - Verdi,IU Stop,Bus,POINT (2.1534130018607414 41.407009002662505)
SB-1987,1987,Sargelet - Maignon,IU Stop,Bus,POINT (2.150858005615287 41.408954001506835)
SB-1988,1988,Valldoreix - Verdi,IU Stop,Bus,POINT (2.1514939951907586 41.41006799970244)
SB-1989,1989,Av del Coll del Portell - Sostres,IU Stop,Bus,POINT (2.1514080050306528 41.410661002780714)
SB-1990,1990,Sostres - Baixada de la Glòria,IU Stop,Bus,POINT (2.1497379977990527 41.41223899559154)
SB-1991,1991,Arnold Schönberg - Av del Coll del Portell,IU Stop,Bus,POINT (2.1493109941167847 41.41292999945685)
SB-1992,1992,Av del Coll del Portell - Baixada de la Glòria,IU Stop,Bus,POINT (2.1503249984899355 41.41209899654809)
SB-1993,1993,Av del Coll del Portell - Rambla de Mercedes,IU Stop,Bus,POINT (2.1518649948303685 41.41118299553123)
SB-1994,1994,Albigesos - Verdi,IU Stop,Bus,POINT (2.1505960044442474 41.410535004325695)
SB-1995,1995,Verdi - Valldoreix,IU Stop,Bus,POINT (2.1515489966680055 41.40926800147609)
SB-1996,1996,Pl Rovira i Trias,IU Stop,Bus,POINT (2.1587810058682035 41.40758499648665)
SB-2001,2001,Font d'en Fargas - Pedrell,IU Stop,Bus,POINT (2.1654043192943044 41.42391354950343)
SB-2004,2004,Oblit - direcció Font d'en Fargas,IU Stop,Bus,POINT (2.1776089979132003 41.41932100293442)
SB-2005,2005,Rambla Volart - Flors de Maig,IU Stop,Bus,POINT (2.1744180031472014 41.41762500335937)
SB-2006,2006,La Bisbal - Av Mare de Déu de Montserrat,IU Stop,Bus,POINT (2.172274003400383 41.41826499935356)
SB-2007,2007,Aguilar - Alt de Pedrell,IU Stop,Bus,POINT (2.169482004949285 41.4254889996154)
SB-2008,2008,Aguilar - Montserrat de Casanovas,IU Stop,Bus,POINT (2.1697839983441822 41.423091999037176)
SB-2009,2009,Garriga i Roca - Sales Ferrer,IU Stop,Bus,POINT (2.1698719952663907 41.42117400066677)
SB-2010,2010,Garriga i Roca - Ercilla,IU Stop,Bus,POINT (2.170683003269673 41.41978299983643)
SB-2012,2012,Rambla de la Muntanya - Vinyals,IU Stop,Bus,POINT (2.1753469952413362 41.420136002018246)
SB-2020,2020,Torrent de les Flors - Sant Lluís,IU Stop,Bus,POINT (2.160202002315844 41.40615200113804)
SB-2021,2021,Pl Joanic,IU Stop,Bus,POINT (2.162479999175126 41.40492899653051)
SB-2022,2022,Granja Vella - Av Martí i Codolar,IU Stop,Bus,POINT (2.1479469963020863 41.426859003957595)
SB-2023,2023,Calderón de la Barca - Ctra del Carmel,IU Stop,Bus,POINT (2.1573189971997997 41.419014996563114)
SB-2024,2024,Calderón de la Barca - Alcalde de Zalamea,IU Stop,Bus,POINT (2.156840001655934 41.42062900114975)
SB-2025,2025,Segimon - L'Alguer,IU Stop,Bus,POINT (2.1550959991378322 41.420952004391935)
SB-2026,2026,Fastenrath - L'Hortal,IU Stop,Bus,POINT (2.152671996258063 41.42192099755875)
SB-2028,2028,Camí dels Àngels,IU Stop,Bus,POINT (2.148969002715465 41.421661002663335)
SB-2029,2029,Parc de la Creueta del Coll,IU Stop,Bus,POINT (2.146272001514357 41.421294999400935)
SB-2034,2034,Metro Penitents,IU Stop,Bus,POINT (2.140594995164614 41.41744800204528)
SB-2037,2037,Sigüenza - La Murtra,IU Stop,Bus,POINT (2.1526130033446504 41.42325999806509)
SB-2038,2038,Sigüenza - Ramon Rocafull,IU Stop,Bus,POINT (2.1541419940864133 41.42412300335419)
SB-2043,2043,Manso - Comte Borrell,IU Stop,Bus,POINT (2.1604870049713134 41.376670997742565)
SB-2044,2044,Riera Alta - Nou de Dulce,IU Stop,Bus,POINT (2.1637440019584897 41.38034000395266)
SB-2045,2045,Riera Alta - Erasme de Janer,IU Stop,Bus,POINT (2.166460000902398 41.380477997239346)
SB-2046,2046,Rambla del Raval - Aurora,IU Stop,Bus,POINT (2.168224001264395 41.379306002714785)
SB-2047,2047,Rambla del Raval - Sant Pau,IU Stop,Bus,POINT (2.170217998496246 41.37763000213685)
SB-2048,2048,Av Drassanes - Arc del Teatre,IU Stop,Bus,POINT (2.1730820020695667 41.376628003773874)
SB-2049,2049,Av Drassanes - Pl Portal de la Pau,IU Stop,Bus,POINT (2.1767379952997943 41.37600800038713)
SB-2051,2051,Metro Drassanes,IU Stop,Bus,POINT (2.174800995843084 41.37642000188411)
SB-2052,2052,Av Drassanes - Nou de la Rambla,IU Stop,Bus,POINT (2.172727000343053 41.37682900420388)
SB-2053,2053,Rambla del Raval - Sant Josep Oriol,IU Stop,Bus,POINT (2.170526000585872 41.37800799871741)
SB-2054,2054,Rambla del Raval - Hospital,IU Stop,Bus,POINT (2.168797999491091 41.37946099943618)
SB-2055,2055,Pl Joan Amades,IU Stop,Bus,POINT (2.1687240045347638 41.381394001280796)
SB-2056,2056,Pl dels Àngels,IU Stop,Bus,POINT (2.1678899980472357 41.382656997339836)
SB-2057,2057,Montalegre - Valldonzella,IU Stop,Bus,POINT (2.1667830037992784 41.384001996637984)
SB-2059,2059,Mercat de Sant Antoni,IU Stop,Bus,POINT (2.1613819986507865 41.3773419999061)
SB-2061,2061,Mare de Déu del Remei - Grases,IU Stop,Bus,POINT (2.1568809986676127 41.37301299658553)
SB-2063,2063,Elkano - Blasco de Garay,IU Stop,Bus,POINT (2.1629109989114856 41.373174000849296)
SB-2064,2064,Elkano - Poeta Cabanyes,IU Stop,Bus,POINT (2.164823004158173 41.37258000266734)
SB-2067,2067,Vila i Vilà - Puigxuriguer,IU Stop,Bus,POINT (2.1729069984472433 41.372925002238844)
SB-2071,2071,Pg de Solé i Pla,IU Stop,Bus,POINT (2.088598999789813 41.427118000950856)
SB-2072,2072,Pl Major del Rectoret,IU Stop,Bus,POINT (2.092209999927082 41.427376997573724)
SB-2074,2074,Torrent del Rovelló - Camí del Pantà,IU Stop,Bus,POINT (2.09690799633656 41.41937100188425)
SB-2075,2075,Torrent del Rovelló - Camí Baix del Mas Sauró,IU Stop,Bus,POINT (2.0944460053804095 41.41824299582244)
SB-2076,2076,Camí Alt Mas Sauró - Font Mossèn Cinto Verdaguer,IU Stop,Bus,POINT (2.0948920043993584 41.41782700194974)
SB-2077,2077,Camí Alt del Mas Sauró - Camí del Ciureny,IU Stop,Bus,POINT (2.0964940025139844 41.41787000323597)
SB-2078,2078,Camí del Mas Sauró,IU Stop,Bus,POINT (2.0965129989366007 41.41708300107664)
SB-2079,2079,Can Sauró,IU Stop,Bus,POINT (2.0950409986270504 41.415907003660884)
SB-2080,2080,Mas Sauró - Camí del Pebràs,IU Stop,Bus,POINT (2.092830005505875 41.4156679988695)
SB-2081,2081,"Can Sauró, direcció Mas Guimbau",IU Stop,Bus,POINT (2.0951799959633526 41.41592400406061)
SB-2082,2082,"Camí del Mas Sauró, direcció Mas Guimbau",IU Stop,Bus,POINT (2.0963460054586553 41.41705600030747)
SB-2083,2083,"Camí del Ciureny, direcció Mas Guimbau",IU Stop,Bus,POINT (2.09657499399062 41.41789900369252)
SB-2084,2084,"Font Mossèn Cinto Verdaguer, direcció Mas Guimbau",IU Stop,Bus,POINT (2.0951449986386734 41.41789199908959)
SB-2085,2085,"Camí Baix del Mas Sauró, direcció Mas Guimbau",IU Stop,Bus,POINT (2.094499000995841 41.41820699586567)
SB-2086,2086,"Torrent del Rovelló, direcció Mas Guimbau",IU Stop,Bus,POINT (2.0968320054177587 41.41921499999815)
SB-2087,2087,FGC Les Planes,IU Stop,Bus,POINT (2.0914820022513267 41.427192002958336)
SB-2088,2088,Camí dels Verns - Camí del Mas Guimbau,IU Stop,Bus,POINT (2.0897649985486777 41.42615399806132)
SB-2089,2089,Mas Guimbau,IU Stop,Bus,POINT (2.0902789969970232 41.428142003155266)
SB-2090,2090,Mas Sauró,IU Stop,Bus,POINT (2.0928979978292386 41.41561100443359)
SB-2091,2091,"Can Sauró, direcció Vallvidrera",IU Stop,Bus,POINT (2.095213001919623 41.41595299738319)
SB-2092,2092,"Camí del Mas Sauró, direcció Vallvidrera",IU Stop,Bus,POINT (2.096392994448945 41.41706299885452)
SB-2093,2093,"Camí del Ciureny, direcció Vallvidrera",IU Stop,Bus,POINT (2.096506994426702 41.41791599817832)
SB-2094,2094,"Font Mossèn Cinto Verdaguer, direcció Vallvidrera",IU Stop,Bus,POINT (2.0950789993309646 41.417889002936406)
SB-2095,2095,"Camí Baix del Mas Sauró, direcció Vallvidrera",IU Stop,Bus,POINT (2.094659004242404 41.41834199755958)
SB-2096,2096,"Torrent del Rovelló, direcció Vallvidrera",IU Stop,Bus,POINT (2.096853005723515 41.41922800045877)
SB-2097,2097,Camí del Pantà,IU Stop,Bus,POINT (2.097886996291267 41.41844699807511)
SB-2098,2098,FGC Baixador Vallvidrera,IU Stop,Bus,POINT (2.0968660031183846 41.41996200158157)
SB-2099,2099,Camí del Sanatori - Ctra de Vallvidrera,IU Stop,Bus,POINT (2.096588002231722 41.421046998563305)
SB-2100,2100,Major del Rectoret - Parc Municipal de Vallvidrera,IU Stop,Bus,POINT (2.094752002229802 41.42348200309166)
SB-2101,2101,Major del Rectoret - Amarant,IU Stop,Bus,POINT (2.0949469955804068 41.42452900280652)
SB-2102,2102,Bohemis - Savina,IU Stop,Bus,POINT (2.097133998708492 41.42533500389786)
SB-2103,2103,Savina - Pg del Magraner,IU Stop,Bus,POINT (2.096607998602657 41.42414400150932)
SB-2104,2104,Lilà - Boix,IU Stop,Bus,POINT (2.09980300577986 41.42568599662433)
SB-2105,2105,Lilà - Presseguer,IU Stop,Bus,POINT (2.1009199992935343 41.42824299612221)
SB-2108,2108,Major del Rectoret - Costa del Bruc,IU Stop,Bus,POINT (2.0948583416415008 41.4298541705518)
SB-2110,2110,Major del Rectoret - Marco Polo,IU Stop,Bus,POINT (2.094818338732562 41.429602167698775)
SB-2111,2111,Major del Rectoret - Parsifal,IU Stop,Bus,POINT (2.0938092950135947 41.426374134250764)
SB-2112,2112,Margalló - Major del Rectoret,IU Stop,Bus,POINT (2.096158000456158 41.42613000113412)
SB-2113,2113,Av del Rectoret - Baladre,IU Stop,Bus,POINT (2.0930399996044597 41.42592499841706)
SB-2114,2114,Av del Rectoret - Vesc,IU Stop,Bus,POINT (2.0928559987995263 41.4261269984461)
SB-2115,2115,Major del Rectoret - Margalló,IU Stop,Bus,POINT (2.095823316119299 41.42612512023594)
SB-2116,2116,Major del Rectoret - Lohengrin,IU Stop,Bus,POINT (2.093916298034651 41.42650013526193)
SB-2121,2121,Lilà - Geranis,IU Stop,Bus,POINT (2.100831001508303 41.42815999969382)
SB-2122,2122,Lilà - Poncelles,IU Stop,Bus,POINT (2.0996600022826826 41.42563600324183)
SB-2123,2123,Savina - Poncelles,IU Stop,Bus,POINT (2.096498000589317 41.4241729973286)
SB-2124,2124,Bohemis - Amarant,IU Stop,Bus,POINT (2.097343999425916 41.42541999754456)
SB-2125,2125,Major del Rectoret,IU Stop,Bus,POINT (2.0949039953523103 41.424585996811444)
SB-2126,2126,Parc Municipal de Vallvidrera,IU Stop,Bus,POINT (2.0947550023930965 41.42332200065661)
SB-2127,2127,Camí del Sanatori - FGC Baixador de Vallvidrera,IU Stop,Bus,POINT (2.0964950043923176 41.420860003468185)
SB-2128,2128,Capità Arenas - Manuel de Falla,IU Stop,Bus,POINT (2.124832402645055 41.393027011273375)
SB-2130,2130,Pg Maragall - Petrarca,IU Stop,Bus,POINT (2.163332003473838 41.42843000159373)
SB-2134,2134,Llull - Jardins Gandhi,IU Stop,Bus,POINT (2.2067459941402725 41.404421996055305)
SB-2138,2138,IES Ferran Tallada,IU Stop,Bus,POINT (2.161802997864124 41.420810998541434)
SB-2141,2141,Turó de la Rovira,IU Stop,Bus,POINT (2.159524002624316 41.419693003214476)
SB-2142,2142,Gran Vista,IU Stop,Bus,POINT (2.1599539997753863 41.41997199711588)
SB-2143,2143,Ctra de Vallvidrera - El Castanyer,IU Stop,Bus,POINT (2.121347999775624 41.42536600084844)
SB-2149,2149,Pl Tibidabo,IU Stop,Bus,POINT (2.118827000727668 41.421512999616134)
SB-2151,2151,Pg Taulat - Provençals,IU Stop,Bus,POINT (2.2131210026315653 41.40479099643933)
SB-2154,2154,Jericó - Pg Vall d'Hebron,IU Stop,Bus,POINT (2.1394959971929057 41.42079400057769)
SB-2155,2155,Jericó - Romeu,IU Stop,Bus,POINT (2.139022999463447 41.4218280028171)
SB-2156,2156,Ctra Sant Cugat - Samària,IU Stop,Bus,POINT (2.138257998192295 41.42221699958728)
SB-2157,2157,Ctra Sant Cugat - Navata,IU Stop,Bus,POINT (2.1385289969671533 41.42062099965392)
SB-2158,2158,Ctra Sant Cugat - Gutenberg,IU Stop,Bus,POINT (2.1385560007736073 41.41860300126706)
SB-2180,2180,Ctra del Prat - Energia,IU Stop,Bus,POINT (2.134132994244643 41.36061000025329)
SB-2192,2192,Ronda Sant Pere - Pau Claris,IU Stop,Bus,POINT (2.1717129981906678 41.38868099890464)
SB-2194,2194,Francesc Alegre - Av Mare de Déu de Montserrat,IU Stop,Bus,POINT (2.167093001350649 41.41572200140801)
SB-2195,2195,Budapest - Gènova,IU Stop,Bus,POINT (2.1680040046709173 41.41827100385076)
SB-2196,2196,Telègraf - Doctor Cadevall,IU Stop,Bus,POINT (2.1690373402478484 41.41861839016597)
SB-2197,2197,Francesc Alegre,IU Stop,Bus,POINT (2.1662849997233584 41.41639599647189)
SB-2198,2198,França - Polònia,IU Stop,Bus,POINT (2.163582995090965 41.41524100256707)
SB-2199,2199,"Av del Coll del Portell, 74",IU Stop,Bus,POINT (2.151489000575469 41.41146600312159)
SB-2200,2200,Pg Vall d'Hebron - Anna Piferrer,IU Stop,Bus,POINT (2.1391360044053247 41.417830999248444)
SB-2209,2209,Pl de Vallvidrera,IU Stop,Bus,POINT (2.104397996806746 41.413052001655004)
SB-2210,2210,Camí Alt del Mas Sauró,IU Stop,Bus,POINT (2.0963239969686036 41.416477000145875)
SB-2211,2211,"Cami Alt del Mas Sauró, direcció Vallvidrera",IU Stop,Bus,POINT (2.0963879943298815 41.41643699633849)
SB-2212,2212,"Camí Alt del Mas Sauró, direcció Mas Guimbau",IU Stop,Bus,POINT (2.096345001102748 41.416418004237684)
SB-2213,2213,Camí del Mas Guimbau - Gatosa,IU Stop,Bus,POINT (2.090085995772032 41.425528998938404)
SB-2214,2214,Camí del Mas Guimbau - Gespa,IU Stop,Bus,POINT (2.0906330047967345 41.42401099654716)
SB-2215,2215,Gespa - la Gatosa,IU Stop,Bus,POINT (2.0896280018782476 41.424583000471365)
SB-2216,2216,Escala de la Gatosa,IU Stop,Bus,POINT (2.089775998962333 41.42383599640411)
SB-2217,2217,Pg de la Vimetera,IU Stop,Bus,POINT (2.0892680046510064 41.423591000290166)
SB-2218,2218,Pg de la Vimetera - Pg del Pi Forcat,IU Stop,Bus,POINT (2.0873710058460904 41.423281001058285)
SB-2219,2219,Pg del Pi Forcat - Pg d'Anna Rúbies,IU Stop,Bus,POINT (2.0873650001465447 41.42265100073961)
SB-2220,2220,Pg de la Vimetera - Escala de la Gatosa,IU Stop,Bus,POINT (2.089239998550257 41.42350900012101)
SB-2221,2221,Gespa - Pg de la Vimetera,IU Stop,Bus,POINT (2.08983500505048 41.42386799825356)
SB-2222,2222,Gespa,IU Stop,Bus,POINT (2.0896910020483097 41.424551000186064)
SB-2223,2223,Camí del Mas Guimbau,IU Stop,Bus,POINT (2.0906849981568922 41.423988997029994)
SB-2224,2224,Camí del Mas Guimbau - Castellví,IU Stop,Bus,POINT (2.090063004210059 41.425571998696746)
SB-2225,2225,Santuari de la Salut,IU Stop,Bus,POINT (2.089807998454159 41.42608799857622)
SB-2228,2228,Ciutat d'Asunción - La Maquinista,IU Stop,Bus,POINT (2.200090998249917 41.440210004351975)
SB-2231,2231,Pedrell - Rambla del Carmel,IU Stop,Bus,POINT (2.1586459999878853 41.42310099650819)
SB-2233,2233,Rambla del Carmel - Llobregós,IU Stop,Bus,POINT (2.1577700050050255 41.42467199865071)
SB-2234,2234,Llobregós - Pg Maragall,IU Stop,Bus,POINT (2.163266997434719 41.427766004324646)
SB-2235,2235,Llobregós - Torrent del Carmel,IU Stop,Bus,POINT (2.16029600130099 41.42651700280622)
SB-2239,2239,Pg de Valldaura - Canigó,IU Stop,Bus,POINT (2.155958999891616 41.43746299917914)
SB-2241,2241,Pg de Valldaura - Av Estatut de Catalunya,IU Stop,Bus,POINT (2.1540030011438316 41.436535998664155)
SB-2243,2243,Moll de Barcelona,IU Stop,Bus,POINT (2.17976400157233 41.372422002791936)
SB-2246,2246,Parc Logístic,IU Stop,Bus,POINT (2.1247340038268856 41.34059300226359)
SB-2249,2249,Carrer número 2 - Carrer número 62,IU Stop,Bus,POINT (2.1378910012922936 41.34394200084212)
SB-2250,2250,Carrer número 2,IU Stop,Bus,POINT (2.1379810044740557 41.3438160016016)
SB-2251,2251,"Parc Logístic, anada",IU Stop,Bus,POINT (2.131017997458175 41.34300200139403)
SB-2252,2252,"Parc Logístic, tornada",IU Stop,Bus,POINT (2.1308769977843633 41.342760002252064)
SB-2255,2255,Segura - Escales del Polvorí,IU Stop,Bus,POINT (2.140598994954078 41.36373699549682)
SB-2256,2256,Segura - Guadalquivir,IU Stop,Bus,POINT (2.140598005452472 41.36385399602401)
SB-2259,2259,Diagonal - Llull,IU Stop,Bus,POINT (2.2154769989262104 41.41060500052366)
SB-2260,2260,Metro Canyelles,IU Stop,Bus,POINT (2.16679600580928 41.44194900132768)
SB-2261,2261,Via Favència - Pl Karl Marx,IU Stop,Bus,POINT (2.163441005804118 41.440731997248015)
SB-2262,2262,Diagonal - Rambla del Poblenou,IU Stop,Bus,POINT (2.195404997029491 41.405228998403594)
SB-2264,2264,Pg Taulat - Provençals,IU Stop,Bus,POINT (2.212376996952597 41.40493799728327)
SB-2265,2265,Pg Taulat - Diagonal Mar,IU Stop,Bus,POINT (2.2153270009951274 41.40702900386273)
SB-2266,2266,Pg Taulat - Diagonal Mar,IU Stop,Bus,POINT (2.2154809944135474 41.40698699817292)
SB-2268,2268,Llull - Diagonal Mar,IU Stop,Bus,POINT (2.2130339961237047 41.40914800098835)
SB-2269,2269,Via Favència - Barri Canyelles,IU Stop,Bus,POINT (2.1695979987689196 41.44296499663701)
SB-2270,2270,Numància - Av Roma,IU Stop,Bus,POINT (2.141343003021254 41.38121200421567)
SB-2279,2279,Pg Reina Elisenda - Av J V Foix,IU Stop,Bus,POINT (2.1185399988012064 41.39838800186837)
SB-2281,2281,Av de Vallbona - CAP Ctat Meridiana,IU Stop,Bus,POINT (2.1807080033386304 41.46092999601553)
SB-2282,2282,Av de Vallbona,IU Stop,Bus,POINT (2.18395000413656 41.458367997928455)
SB-2287,2287,Via Augusta - Doctor Roux,IU Stop,Bus,POINT (2.1312739963266267 41.39783899814211)
SB-2288,2288,Via Augusta - Ronda General Mitre,IU Stop,Bus,POINT (2.133599001855044 41.39784899892591)
SB-2289,2289,Pujades - Provençals,IU Stop,Bus,POINT (2.2087079996086656 41.40775000236813)
SB-2293,2293,Sardenya - Pg Pujades,IU Stop,Bus,POINT (2.1885360031147645 41.39181299944039)
SB-2294,2294,Ramon Trias Fargas - Doctor Trueta,IU Stop,Bus,POINT (2.1907419978533973 41.390161002377226)
SB-2295,2295,Icària - Parc Carles I,IU Stop,Bus,POINT (2.193924997185269 41.38842899638558)
SB-2298,2298,Júpiter,IU Stop,Bus,POINT (2.098831004626936 41.42881099899478)
SB-2299,2299,Pl de la Tulipa - Satèl·lits,IU Stop,Bus,POINT (2.0964949945864473 41.42789799590618)
