,origen,dest,tram,linia,type,geometry,length,speed,time,directed
67,B-D40-1262,B-D40-120,Pl Gal·la Placídia - Av Riera de Cassoles - Rambla de Prat,D40,Bus,"LINESTRING (2.1519693627061676 41.39983676878144, 2.15150901 41.40029438, 2.15144539 41.40039792999998, 2.15132244 41.40054511000001, 2.15126317 41.40066853, 2.15124734 41.40073315000001, 2.15124362 41.4008594, 2.15128035 41.40115483999999, 2.1512803 41.40123443000001, 2.15125165 41.40139197, 2.15120004 41.40151706999999)",205.5719306885199,3.333333333333333,1.0278596534425997,True
68,B-D40-120,B-D40-1123,Av Riera de Cassoles - Rambla de Prat - Av Riera de Cassoles - Carolines,D40,Bus,"LINESTRING (2.15120004 41.40151706999999, 2.1511395399999995 41.401606580000006, 2.1500405600000008 41.403021039999985, 2.15001089 41.4030706, 2.14997878 41.40317635, 2.14997692 41.40323091, 2.15005411778637 41.40364086729979)",263.1963002063534,3.333333333333333,1.315981501031767,True
69,B-D40-1123,B-D40-1118,Av Riera de Cassoles - Carolines - Av Riera de Cassoles - Pl Lesseps,D40,Bus,"LINESTRING (2.15005411778637 41.40364086729979, 2.1500751900000004 41.40375276999998, 2.1501093100000004 41.40382169000001, 2.150305070000001 41.404013629999994, 2.15038248 41.40412472999999, 2.15042433 41.40424617, 2.1504284100000004 41.40437159, 2.15041704 41.40442376999999, 2.1500342799999994 41.40539365, 2.1500343000000006 41.405581850000004, 2.1500786152887335 41.40575103432835)",247.61303434675406,3.333333333333333,1.2380651717337703,True
70,B-D40-1118,B-D40-505,Av Riera de Cassoles - Pl Lesseps - Trav de Dalt - La Granja,D40,Bus,"LINESTRING (2.1500786152887335 41.40575103432835, 2.1501076000000006 41.40586169000001, 2.15011044 41.40596764, 2.1501006600000006 41.40602281, 2.1500806000000003 41.40607676, 2.15004158 41.40613408000001, 2.1497417900000007 41.406379539999996, 2.14961595 41.40649852999999, 2.1495965899999994 41.40653240000001, 2.149588 41.40657196, 2.14959703 41.406620460000006, 2.14961196 41.40664683000001, 2.1507713000000006 41.40766774, 2.150882810000001 41.407811900000006, 2.1512423000000003 41.40804672999999, 2.151627620000001 41.40820047, 2.15194664 41.40831726, 2.1535064807240345 41.40887209723423)",532.6400485152855,3.333333333333333,2.6632002425764276,True
71,B-D40-505,B-D40-368,Trav de Dalt - La Granja - Trav de Dalt - Torrent de les Flors,D40,Bus,"LINESTRING (2.1535064807240345 41.40887209723423, 2.1546376599999997 41.40927444, 2.1549433899999997 41.409408840000005, 2.15523822 41.40956692999998, 2.1558779400000003 41.40997681, 2.1564795600000006 41.41040335000001, 2.1566035281399567 41.41048720683217)",317.63387863989533,3.333333333333333,1.5881693931994767,True
72,B-D40-368,B-D40-1328,Trav de Dalt - Torrent de les Flors - Camèlies - Pau Alsina,D40,Bus,"LINESTRING (2.1566035281399567 41.41048720683217, 2.157525850000001 41.411111089999984, 2.1576038200000003 41.41112864999998, 2.1576660300000006 41.411110399999984, 2.158125520000001 41.410625809999985, 2.1581860999999996 41.41060120999999, 2.158240150000001 41.41060346000001, 2.1582733000000007 41.4106126, 2.1597419065072625 41.41137948640226)",344.7381269114668,3.333333333333333,1.723690634557334,True
73,B-D40-1328,B-D40-1086,Camèlies - Pau Alsina - Camèlies - Praga,D40,Bus,"LINESTRING (2.1597419065072625 41.41137948640226, 2.1597419899999997 41.41137952999999, 2.1615384899999994 41.41234066, 2.16292401 41.413099730000006, 2.162927602302031 41.413101737591525)",327.811761555878,3.333333333333333,1.63905880777939,True
74,B-D40-1086,B-D40-245,Camèlies - Praga - Pl de la Font Castellana,D40,Bus,"LINESTRING (2.162927602302031 41.413101737591525, 2.1645835600000005 41.414027159999996, 2.1656955000000004 41.41459028, 2.1658820500000004 41.4146752, 2.16600593 41.41471590999999, 2.16615762 41.414740589999994, 2.1662470199999997 41.414762780000004, 2.16641457 41.41482702, 2.1665411999999997 41.4149009, 2.1666103899999998 41.41495524, 2.16674367 41.41509481, 2.1668549300000004 41.415185750000006, 2.16686025800279 41.415188436113475)",405.53998990037167,3.333333333333333,2.0276999495018586,True
75,B-D40-245,B-D40-495,Pl de la Font Castellana - Av Mare de Déu de Montserrat - Cartagena,D40,Bus,"LINESTRING (2.16686025800279 41.415188436113475, 2.16721903 41.41536931, 2.16787747 41.41565164000001, 2.16802354 41.41569311000001, 2.16810052 41.41570347999999, 2.16825662 41.415702720000006, 2.168810330000001 41.41560651000001, 2.1689944299999997 41.41559213, 2.1691646099999997 41.415604390000006, 2.1693218999999995 41.41563418, 2.1694656000000005 41.41569078, 2.16952984 41.41572820999999, 2.1696383600000004 41.415818469999984, 2.169859637092846 41.41606730548049)",289.95959135187815,3.333333333333333,1.4497979567593908,True
76,B-D40-495,B-D40-626,Av Mare de Déu de Montserrat - Cartagena - Av Mare de Déu de Montserrat - La Bisbal,D40,Bus,"LINESTRING (2.169859637092846 41.41606730548049, 2.17017596 41.41642302000001, 2.17102302 41.41705674999999, 2.1710901699999994 41.41712947, 2.171661897112115 41.41800068508458)",265.0510475002687,3.333333333333333,1.3252552375013436,True
77,B-D40-626,B-D40-1412,Av Mare de Déu de Montserrat - La Bisbal - Av Mare de Déu de Montserrat - Periodistes,D40,Bus,"LINESTRING (2.171661897112115 41.41800068508458, 2.17179174 41.41819853999999, 2.174194980000001 41.421636910000004, 2.1742423200287906 41.421703727248605)",464.2589397131007,3.333333333333333,2.3212946985655036,True
78,B-D40-1412,B-D40-2758,Av Mare de Déu de Montserrat - Periodistes - Ronda Guinardó - Torre dels Pardals,D40,Bus,"LINESTRING (2.1742423200287906 41.421703727248605, 2.17443444 41.42197489, 2.1744761300000004 41.42201274, 2.1745227400000005 41.42203125999999, 2.1745837100000007 41.42202796, 2.1755365200000005 41.42166099000001, 2.1757675699999997 41.421589640000015, 2.17598147 41.42154102, 2.17690383 41.42139302999998, 2.176982269999999 41.42139701000001, 2.17704976 41.42141365, 2.17710893 41.42145043, 2.1771290300000006 41.4214788, 2.1771837 41.42182675000001, 2.177253952911433 41.42218207364061)",358.15925370739603,3.333333333333333,1.7907962685369803,True
79,B-D40-2758,B-D40-1887,Ronda Guinardó - Torre dels Pardals - Metro Maragall,D40,Bus,"LINESTRING (2.177253952911433 41.42218207364061, 2.1775497800000005 41.423678259999996, 2.17755216 41.42374872, 2.1775282800000006 41.42388837, 2.1774763500000014 41.424006219999995, 2.17741195 41.42409902, 2.1773833800000006 41.424201489999994, 2.1773558931631083 41.42475324692175)",289.73470706013353,3.333333333333333,1.4486735353006677,True
80,B-D40-1887,B-D40-1907,Metro Maragall - Ramon Albó - Alexandre Galí,D40,Bus,"LINESTRING (2.1773558931631083 41.42475324692175, 2.1772614261770737 41.42664944630127)",210.67192567496699,3.333333333333333,1.053359628374835,True
81,B-D40-1907,B-D40-1906,Ramon Albó - Alexandre Galí - Arnau d'Oms - La Jota,D40,Bus,"LINESTRING (2.1772614261770737 41.42664944630127, 2.17725586 41.426761170000006, 2.1772263499999998 41.42755145000001, 2.17723431 41.427720719999996, 2.17733238 41.42808311, 2.1773426 41.428599940000005, 2.1773708065616275 41.42931401029946)",296.7537163232597,3.333333333333333,1.4837685816162987,True
82,B-D40-1906,B-D40-772,Arnau d'Oms - La Jota - Doctor Pi i Molist - Pl Virrei Amat,D40,Bus,"LINESTRING (2.1773708065616275 41.42931401029946, 2.17739089 41.42982243, 2.1773919300000006 41.430150709999985, 2.1773822400000005 41.43019987000001, 2.1773575200000006 41.43023992999999, 2.1773119700000003 41.43027833, 2.17724695 41.43030577, 2.17719597 41.43031384, 2.1748820800000006 41.43034612, 2.17481801 41.43035587, 2.17475969 41.43038973, 2.1747280800000004 41.430444219999984, 2.17471672 41.43063253999999, 2.1747004499999996 41.43067744000002, 2.1746107340060563 41.43083807100981)",376.671950978804,3.333333333333333,1.88335975489402,True
83,B-D40-772,B-D40-1510,Doctor Pi i Molist - Pl Virrei Amat - Doctor Pi i Molist - Maladeta,D40,Bus,"LINESTRING (2.1746107340060563 41.43083807100981, 2.173133783485263 41.43348233425333)",318.46021281553647,3.333333333333333,1.5923010640776825,True
84,B-D40-1510,B-D40-1511,Doctor Pi i Molist - Maladeta - Pla de las Madres de la Plaza de Mayo,D40,Bus,"LINESTRING (2.173133783485263 41.43348233425333, 2.1721741553344747 41.43520027986448)",206.90109353486358,3.333333333333333,1.034505467674318,True
85,B-D40-1511,B-D40-803,Pla de las Madres de la Plaza de Mayo - Pg Verdum - Pl Jardins d'Alfàbia,D40,Bus,"LINESTRING (2.1721741553344747 41.43520027986448, 2.1721459399999996 41.43525079000001, 2.17213021 41.43531288999999, 2.1721425900000004 41.43539129, 2.17217419 41.43544316, 2.172438820000001 41.43577497, 2.17275907 41.43620386999999, 2.172926560000001 41.43641346999999, 2.17300426 41.43650385000001, 2.173465080449866 41.43695201706102)",227.8074286497468,3.333333333333333,1.1390371432487343,True
86,B-D40-803,B-D40-973,Pg Verdum - Pl Jardins d'Alfàbia - Artesania - Pl de la República,D40,Bus,"LINESTRING (2.173465080449866 41.43695201706102, 2.1739486500000003 41.43742229999999, 2.1741425199999997 41.43765452, 2.1744496900000003 41.43808776999998, 2.1744782300000005 41.438105500000006, 2.17452102 41.43811374, 2.17464142 41.43809874999998, 2.17474289 41.438113760000014, 2.17485457 41.43816945, 2.1749250700000005 41.43823963, 2.1749619600000005 41.43832309999999, 2.17496106 41.43843033999999, 2.17492659 41.438497639999994, 2.1748182099999998 41.43858868, 2.17481396 41.43860209999998, 2.17509651 41.43890489, 2.17511888 41.43897275999999, 2.17511588 41.43900782999999, 2.1750821499999997 41.43907297999999, 2.1748673399999996 41.43928022, 2.174690945740786 41.43945948796539)",356.7972140705748,3.333333333333333,1.783986070352874,True
87,B-D40-973,B-D40-974,Artesania - Pl de la República - Artesania - Góngora,D40,Bus,"LINESTRING (2.174690945740786 41.43945948796539, 2.17415913 41.43999996000001, 2.173921920000001 41.440194339999984, 2.1735679700000006 41.44042516, 2.17341788 41.44054239000001, 2.1732644100000003 41.44068607, 2.173113280000001 41.440865269999996, 2.17295209 41.44116707, 2.17287101 41.44138699000001, 2.1727798709890904 41.44183487716943)",316.95309731456905,3.333333333333333,1.5847654865728453,True
88,B-D40-974,B-D40-3514,Artesania - Góngora - Artesania - Via Favència,D40,Bus,"LINESTRING (2.1727798709890904 41.44183487716943, 2.17275523 41.44195597, 2.172705 41.44207024, 2.1719581465019115 41.44308024741552)",155.28875087522184,3.333333333333333,0.7764437543761092,True
89,B-D40-3515,B-D40-20,Rda. Guineueta Vella - Antonio Machado - Antonio Machado - Artesania,D40,Bus,"LINESTRING (2.1697098017781262 41.44394063915698, 2.1696633700000008 41.44401975999998, 2.1696685100000006 41.44405578999999, 2.16969415 41.44407767, 2.1700358900000003 41.444189910000006, 2.1708076433788905 41.44441135475416)",117.01486519901903,3.333333333333333,0.5850743259950951,True
90,B-D40-20,B-D40-1172,Antonio Machado - Artesania - Via Favència - IES Guineueta,D40,Bus,"LINESTRING (2.1708076433788905 41.44441135475416, 2.1710263199999997 41.4444741, 2.1710743399999997 41.44447484, 2.17110917 41.44444996, 2.1711691000000006 41.44428903, 2.1714401000000003 41.443737739999996, 2.17168064 41.44338162, 2.1717421800000007 41.44334444, 2.171798470000001 41.44333678999998, 2.1718741899999996 41.44335009, 2.1722330655081556 41.443485825110365)",207.16451602117868,3.333333333333333,1.0358225801058936,True
91,B-D40-1172,B-D40-975,Via Favència - IES Guineueta - Almansa - Via Favència,D40,Bus,"LINESTRING (2.1722330655081556 41.443485825110365, 2.1741168 41.44419827000002, 2.17414369 41.444207199999994, 2.1742015800000005 41.44420406, 2.1742418399999996 41.44417915, 2.1743736512427794 41.443989414078516)",211.55570786365809,3.333333333333333,1.0577785393182906,True
92,B-D40-975,B-D40-1549,Almansa - Via Favència - Almansa - Joan Riera,D40,Bus,"LINESTRING (2.1743736512427794 41.443989414078516, 2.17492045 41.44320231, 2.17514689 41.44293374, 2.1754897100000004 41.44256104999999, 2.175590806789069 41.442457312052646)",198.52353140163484,3.333333333333333,0.9926176570081744,True
93,B-D40-1549,B-D40-804,Almansa - Joan Riera - Via Júlia - Font de Canyelles,D40,Bus,"LINESTRING (2.175590806789069 41.442457312052646, 2.17566922 41.44237685, 2.17609383 41.44200021999999, 2.1763471500000007 41.441792369999995, 2.1766358999999995 41.44157472000003, 2.1770141999999995 41.44131058000001, 2.17702799 41.44129208000001, 2.1770328200000004 41.44127117, 2.17702407 41.44124296999999, 2.1762900042534814 41.44040269403531)",294.0515368067642,3.333333333333333,1.4702576840338213,True
94,B-D40-804,B-D40-819,Via Júlia - Font de Canyelles - Pg Verdum - Pl de la República,D40,Bus,"LINESTRING (2.1762900042534814 41.44040269403531, 2.176152350000001 41.44024512000003, 2.17523745 41.439251119999994, 2.1746937900000005 41.43864313999999, 2.1746468800000005 41.438627079999996, 2.17457526 41.438627049999994, 2.1744674399999995 41.43860468, 2.17437576 41.438556459999994, 2.17431173 41.43849598, 2.17427121 41.43841849999999, 2.1742678600000005 41.43833528, 2.1743005999999996 41.438249070000005, 2.1743483900000014 41.43819133, 2.17435141 41.43814592999998, 2.1740914799999995 41.437772849999995, 2.1740720019436894 41.43774702986207)",365.20927315304294,3.333333333333333,1.8260463657652148,True
95,B-D40-819,B-D40-306,Pg Verdum - Pl de la República - Pg Verdum - Doctor Pi i Molist,D40,Bus,"LINESTRING (2.1740720019436894 41.43774702986207, 2.1739884100000006 41.43763621999999, 2.17376103 41.43738037000001, 2.1729731200000004 41.43661361, 2.17277925 41.43639729, 2.1723832438463777 41.43586552827129)",252.57750257311193,3.333333333333333,1.26288751286556,True
96,B-D40-306,B-D40-773,Pg Verdum - Doctor Pi i Molist - Doctor Pi i Molist - Orduña,D40,Bus,"LINESTRING (2.1723832438463777 41.43586552827129, 2.17208889 41.435470259999995, 2.17205024 41.43539643, 2.1720418700000006 41.43533488999999, 2.1720476499999997 41.43528847, 2.1720710900000006 41.43522939, 2.1730734441554453 41.433426805844945)",294.95328579819613,3.333333333333333,1.474766428990981,True
97,B-D40-773,B-D40-1589,Doctor Pi i Molist - Orduña - Doctor Pi i Molist - Fabra i Puig,D40,Bus,"LINESTRING (2.1730734441554453 41.433426805844945, 2.174541323198116 41.430786844862)",317.7266145758562,3.333333333333333,1.5886330728792812,True
98,B-D40-1589,B-D40-1958,Doctor Pi i Molist - Fabra i Puig - Av dels Quinze - Costa i Cuxart,D40,Bus,"LINESTRING (2.174541323198116 41.430786844862, 2.1746277500000004 41.430631399999996, 2.17463683 41.43055320000001, 2.17463189 41.430498449999995, 2.1745983800000004 41.43043222, 2.1745237200000003 41.43035999000001, 2.174389300000001 41.43029351999999, 2.17434619 41.43024089000001, 2.1743387799999994 41.430203790000014, 2.17431853 41.42949828000001, 2.174316510000001 41.42907066, 2.174327210000001 41.428969970000004, 2.174377000000001 41.42877158999999, 2.1745197599999995 41.428444780000014, 2.1745977600000006 41.42829967, 2.1746980200000015 41.42815102999999, 2.1747302086589086 41.42811145321224)",314.69856528599314,3.333333333333333,1.573492826429966,True
99,B-D40-1958,B-D40-1095,Av dels Quinze - Costa i Cuxart - Av dels Quinze - Pg Maragall,D40,Bus,"LINESTRING (2.1747302086589086 41.42811145321224, 2.1748661900000013 41.42794425999999, 2.17545755 41.42729623, 2.175518260000001 41.42722447, 2.17559445 41.42710884, 2.1758117300000004 41.42665448999998, 2.175905492504199 41.42640674945117)",215.03212119165767,3.333333333333333,1.0751606059582883,True
100,B-D40-1095,B-D40-820,Av dels Quinze - Pg Maragall - Metro Maragall,D40,Bus,"LINESTRING (2.175905492504199 41.42640674945117, 2.1759060599999995 41.42640525000001, 2.17612752 41.42575625999999, 2.1762160100000005 41.425467459999986, 2.17620944 41.42539957999999, 2.17618699 41.42533083999999, 2.1761915999999992 41.42527526000001, 2.1762228199999996 41.42522441000001, 2.17641555 41.42501677, 2.1764436500000004 41.42496436, 2.1764438300000015 41.42493588, 2.1764234700000005 41.42489135, 2.1761522216309745 41.42450711405022)",226.3820137284595,3.333333333333333,1.1319100686422976,True
101,B-D40-820,B-D40-823,Metro Maragall - Av Mare de Déu de Montserrat - Periodistes,D40,Bus,"LINESTRING (2.1761522216309745 41.42450711405022, 2.174149604521674 41.42167015491555)",356.669620155113,3.333333333333333,1.7833481007755654,True
102,B-D40-823,B-D40-437,Av Mare de Déu de Montserrat - Periodistes - Pl del Nen de la Rutlla,D40,Bus,"LINESTRING (2.174149604521674 41.42167015491555, 2.1732674900000006 41.42042044, 2.17301386 41.42007425, 2.171969290375106 41.4185696633915)",389.4884843334494,3.333333333333333,1.947442421667247,True
103,B-D40-437,B-D40-459,Pl del Nen de la Rutlla - Av Mare de Déu de Montserrat - Gènova,D40,Bus,"LINESTRING (2.171969290375106 41.4185696633915, 2.17196917 41.41856949, 2.1710169399999995 41.41713626, 2.1709408200000007 41.41706845999999, 2.1702899500000004 41.41659109, 2.170151954524876 41.416482474303905)",280.42372915172916,3.333333333333333,1.4021186457586459,True
104,B-D40-459,B-D40-460,Av Mare de Déu de Montserrat - Gènova - Av Mare de Déu de Montserrat - Francesc Alegre,D40,Bus,"LINESTRING (2.170151954524876 41.416482474303905, 2.17010085 41.41644225, 2.1696343700000003 41.41591957000001, 2.16953146 41.41582595, 2.1694022499999996 41.4157531, 2.16932999 41.415725789999996, 2.1691752 41.41569130999999, 2.16909484 41.415684619999986, 2.16893377 41.41569279000001, 2.1683026200000004 41.41579949, 2.1682207800000004 41.4158074, 2.1680561900000006 41.41580166999999, 2.1679756700000015 41.4157881, 2.16789777 41.415767620000004, 2.1677855100000007 41.41572599999999, 2.16759408530274 41.415642967475335)",261.01482215168545,3.333333333333333,1.3050741107584272,True
105,B-D40-460,B-D40-447,Av Mare de Déu de Montserrat - Francesc Alegre - Av Mare de Déu de Montserrat - França,D40,Bus,"LINESTRING (2.16759408530274 41.415642967475335, 2.1673528999999996 41.41553835, 2.16715655 41.41544994, 2.16683456 41.415286769999994, 2.1666869900000005 41.415244909999984, 2.16647403 41.415219390000004, 2.16638678 41.4152003, 2.1662474600000006 41.41515292, 2.1660943200000005 41.41508148000001, 2.1660261600000004 41.41503701999999, 2.1659079799999996 41.4149382, 2.16587164 41.4149195, 2.1658024100000013 41.41490278, 2.16501686 41.41481555, 2.164898941286793 41.414798625334164)",249.90968793635997,3.333333333333333,1.2495484396818,True
106,B-D40-447,B-D40-1316,Av Mare de Déu de Montserrat - França - Av Mare de Déu de Montserrat - Praga,D40,Bus,"LINESTRING (2.164898941286793 41.414798625334164, 2.1647149700000003 41.41477222000001, 2.1641173099999995 41.41466444000001, 2.16357007 41.41454037, 2.1630754700000003 41.41440051, 2.162319673842014 41.41415133362779)",227.9007392318318,3.333333333333333,1.1395036961591591,True
107,B-D40-1316,B-D40-2776,Av Mare de Déu de Montserrat - Praga - Trav de Dalt - Riera de Can Toda,D40,Bus,"LINESTRING (2.162319673842014 41.41415133362779, 2.1623120800000004 41.414148829999995, 2.16219683 41.41410364, 2.1615358 41.41380156, 2.1613634900000003 41.41369869999999, 2.16125919 41.413606269999995, 2.16117103 41.413556820000004, 2.1610164999999992 41.41349065000001, 2.160946749999999 41.41345186, 2.1596552500000006 41.41263262999999, 2.1592409092908147 41.412380076311585)",325.03646743262124,3.333333333333333,1.6251823371631064,True
